GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1500000US370810161022,370810161022,"Block Group 2, Census Tract 161.02, Guilford County, North Carolina",32.3,32.2,-,**,32.6,12.4
1500000US370810161023,370810161023,"Block Group 3, Census Tract 161.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810161031,370810161031,"Block Group 1, Census Tract 161.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810161032,370810161032,"Block Group 2, Census Tract 161.03, Guilford County, North Carolina",20.7,32.9,-,**,-,**
1500000US370810161033,370810161033,"Block Group 3, Census Tract 161.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810162011,370810162011,"Block Group 1, Census Tract 162.01, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810162012,370810162012,"Block Group 2, Census Tract 162.01, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810162031,370810162031,"Block Group 1, Census Tract 162.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810162041,370810162041,"Block Group 1, Census Tract 162.04, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810162051,370810162051,"Block Group 1, Census Tract 162.05, Guilford County, North Carolina",7.6,25.9,-,**,-,**
1500000US370810163031,370810163031,"Block Group 1, Census Tract 163.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810163032,370810163032,"Block Group 2, Census Tract 163.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810163041,370810163041,"Block Group 1, Census Tract 163.04, Guilford County, North Carolina",16.5,1.9,18.3,5.2,16.2,0.9
1500000US370810163051,370810163051,"Block Group 1, Census Tract 163.05, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810163052,370810163052,"Block Group 2, Census Tract 163.05, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810163061,370810163061,"Block Group 1, Census Tract 163.06, Guilford County, North Carolina",1-,***,-,**,-,**
1500000US370810164051,370810164051,"Block Group 1, Census Tract 164.05, Guilford County, North Carolina",19.6,1.3,19.6,3.2,21.2,17.6
1500000US370810164061,370810164061,"Block Group 1, Census Tract 164.06, Guilford County, North Carolina",33.9,15.9,39.4,18.2,33.4,21.6
1500000US370810164071,370810164071,"Block Group 1, Census Tract 164.07, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810164072,370810164072,"Block Group 2, Census Tract 164.07, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810164081,370810164081,"Block Group 1, Census Tract 164.08, Guilford County, North Carolina",48.4,12.9,48.2,54.7,-,**
1500000US370810164091,370810164091,"Block Group 1, Census Tract 164.09, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810164101,370810164101,"Block Group 1, Census Tract 164.10, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810164102,370810164102,"Block Group 2, Census Tract 164.10, Guilford County, North Carolina",24.9,14.6,-,**,24.5,2.6
1500000US370810165021,370810165021,"Block Group 1, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165022,370810165022,"Block Group 2, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165023,370810165023,"Block Group 3, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165024,370810165024,"Block Group 4, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165031,370810165031,"Block Group 1, Census Tract 165.03, Guilford County, North Carolina",34.9,6.9,45.7,31.5,34.6,3.9
1500000US370810165032,370810165032,"Block Group 2, Census Tract 165.03, Guilford County, North Carolina",5.9,8.7,-,**,5.4,0.2
1500000US370810165051,370810165051,"Block Group 1, Census Tract 165.05, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165052,370810165052,"Block Group 2, Census Tract 165.05, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165061,370810165061,"Block Group 1, Census Tract 165.06, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165062,370810165062,"Block Group 2, Census Tract 165.06, Guilford County, North Carolina",30.6,15.9,-,**,26.9,24.9
1500000US370810165063,370810165063,"Block Group 3, Census Tract 165.06, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810166001,370810166001,"Block Group 1, Census Tract 166, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810167011,370810167011,"Block Group 1, Census Tract 167.01, Guilford County, North Carolina",30.1,9.3,-,**,-,**
1500000US370810167012,370810167012,"Block Group 2, Census Tract 167.01, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810167013,370810167013,"Block Group 3, Census Tract 167.01, Guilford County, North Carolina",19.8,1.8,21.1,2.8,18.8,36.0
1500000US370810167021,370810167021,"Block Group 1, Census Tract 167.02, Guilford County, North Carolina",48.3,0.2,-,**,-,**
1500000US370810167022,370810167022,"Block Group 2, Census Tract 167.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810168001,370810168001,"Block Group 1, Census Tract 168, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810168002,370810168002,"Block Group 2, Census Tract 168, Guilford County, North Carolina",30.1,5.1,28.7,10.8,30.4,9.3
1500000US370810168003,370810168003,"Block Group 3, Census Tract 168, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810168004,370810168004,"Block Group 4, Census Tract 168, Guilford County, North Carolina",33.5,20.0,33.5,20.0,-,**
1500000US370810169001,370810169001,"Block Group 1, Census Tract 169, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810169002,370810169002,"Block Group 2, Census Tract 169, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810170001,370810170001,"Block Group 1, Census Tract 170, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810170002,370810170002,"Block Group 2, Census Tract 170, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810171001,370810171001,"Block Group 1, Census Tract 171, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810171002,370810171002,"Block Group 2, Census Tract 171, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810171003,370810171003,"Block Group 3, Census Tract 171, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810172001,370810172001,"Block Group 1, Census Tract 172, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810172002,370810172002,"Block Group 2, Census Tract 172, Guilford County, North Carolina",23.3,0.1,-,**,-,**
1500000US370810172003,370810172003,"Block Group 3, Census Tract 172, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370819801001,370819801001,"Block Group 1, Census Tract 9801, Guilford County, North Carolina",-,**,-,**,-,**
